gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4022223043	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252645898/original.jpg	https://www.inaturalist.org/photos/252645898					2022-09-17T19:51:34Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
4022223043	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252645888/original.jpg	https://www.inaturalist.org/photos/252645888					2022-09-17T19:53:07Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
4022134839	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/253380153/original.jpg	https://www.inaturalist.org/photos/253380153					2022-09-17T19:51:14Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
4022134839	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/253380140/original.jpg	https://www.inaturalist.org/photos/253380140					2022-09-17T19:51:23Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
4022008848	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252516167/original.jpg	https://www.inaturalist.org/photos/252516167					2022-09-17T19:34:30Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
4018533266	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252102190/original.jpg	https://www.inaturalist.org/photos/252102190					2022-09-17T19:31:35Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
4018437442	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252388874/original.jpg	https://www.inaturalist.org/photos/252388874					2022-09-17T19:34:06Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
4018437442	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252388879/original.jpg	https://www.inaturalist.org/photos/252388879					2022-09-17T19:32:08Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
4018437442	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/252388892/original.jpg	https://www.inaturalist.org/photos/252388892					2022-09-17T19:34:17Z	alex_shure		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_shure
4014827290	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251226128/original.jpg	https://www.inaturalist.org/photos/251226128					2023-01-08T20:05:51Z	KatieLMiller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	KatieLMiller
4014827290	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251226118/original.jpg	https://www.inaturalist.org/photos/251226118					2023-01-08T20:05:51Z	KatieLMiller		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	KatieLMiller
4011909692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249418985/original.jpeg	https://www.inaturalist.org/photos/249418985					2022-12-27T20:50:50Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
4011909692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249418999/original.jpeg	https://www.inaturalist.org/photos/249418999					2022-12-27T20:50:37Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
4011909692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249419010/original.jpeg	https://www.inaturalist.org/photos/249419010					2022-12-27T20:50:45Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
4011909692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249418971/original.jpeg	https://www.inaturalist.org/photos/249418971					2022-12-27T20:50:53Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
4011909692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249419040/original.jpeg	https://www.inaturalist.org/photos/249419040					2022-12-27T20:50:41Z	ncb1221		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ncb1221
4011882402	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250422326/original.jpg	https://www.inaturalist.org/photos/250422326					2023-01-03T11:59:31Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
4011706035	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249895323/original.jpg	https://www.inaturalist.org/photos/249895323					2022-09-24T15:18:53Z	kaite_c		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kaite_c
4011706035	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249895333/original.jpg	https://www.inaturalist.org/photos/249895333					2022-09-24T15:18:53Z	kaite_c		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kaite_c
4011653855	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249671189/original.jpeg	https://www.inaturalist.org/photos/249671189					2022-12-29T19:10:37Z	Wayne Longbottom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Wayne Longbottom
4011606050	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250006633/original.jpg	https://www.inaturalist.org/photos/250006633					2022-12-31T18:48:19Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
4011595190	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250121944/original.jpg	https://www.inaturalist.org/photos/250121944					2023-01-01T17:34:00Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
4011595190	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250121959/original.jpg	https://www.inaturalist.org/photos/250121959					2023-01-01T17:34:00Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
4011551277	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250299596/original.jpeg	https://www.inaturalist.org/photos/250299596					2022-12-28T16:25:11Z	Birder20714		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Birder20714
4011550948	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249819382/original.jpeg	https://www.inaturalist.org/photos/249819382					2022-12-20T19:25:31Z	Cecil Smith		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Cecil Smith
4011495150	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250106687/original.jpg	https://www.inaturalist.org/photos/250106687					2023-01-01T16:53:44Z	The Leach		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	The Leach
4011495150	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250106701/original.jpg	https://www.inaturalist.org/photos/250106701					2023-01-01T16:53:44Z	The Leach		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	The Leach
4009932047	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249051064/original.jpeg	https://www.inaturalist.org/photos/249051064					2022-12-24T22:13:06Z	noelle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	noelle
4006734995	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248094342/original.jpg	https://www.inaturalist.org/photos/248094342					2022-12-17T15:30:50Z	bangert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bangert
4006705013	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248121514/original.jpeg	https://www.inaturalist.org/photos/248121514					2022-12-17T17:59:03Z	Wayne Longbottom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Wayne Longbottom
4006680382	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/128157045/original.jpeg	https://www.inaturalist.org/photos/128157045					2021-05-09T18:12:51Z	Lauren		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lauren
4006665905	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248017601/original.jpeg	https://www.inaturalist.org/photos/248017601					2022-12-16T20:18:22Z	sweiss243		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sweiss243
4006665905	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248017941/original.jpeg	https://www.inaturalist.org/photos/248017941					2022-12-16T23:18:04Z	sweiss243		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sweiss243
3994343636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246141895/original.jpeg	https://www.inaturalist.org/photos/246141895					2022-12-02T04:52:26Z	Nancy L Redman-Furey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nancy L Redman-Furey
3994343636	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246141883/original.jpeg	https://www.inaturalist.org/photos/246141883					2022-12-02T04:52:36Z	Nancy L Redman-Furey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nancy L Redman-Furey
3994305658	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246601451/original.jpeg	https://www.inaturalist.org/photos/246601451					2022-12-04T06:54:39Z	Steven Joyner		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Steven Joyner
3994236642	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246601198/original.jpeg	https://www.inaturalist.org/photos/246601198					2022-12-04T06:54:04Z	Steven Joyner		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Steven Joyner
3994168688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246690332/original.jpg	https://www.inaturalist.org/photos/246690332					2022-12-06T17:06:50Z	David Peden		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	David Peden
3994110664	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246601775/original.jpeg	https://www.inaturalist.org/photos/246601775					2022-12-04T06:56:53Z	Steven Joyner		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Steven Joyner
3994102706	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246601627/original.jpeg	https://www.inaturalist.org/photos/246601627					2022-12-04T06:56:35Z	Steven Joyner		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Steven Joyner
3994064659	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246485383/original.jpg	https://www.inaturalist.org/photos/246485383					2022-10-15T14:56:26Z	crystellavila		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crystellavila
3994053638	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246600739/original.jpeg	https://www.inaturalist.org/photos/246600739					2022-12-04T06:53:56Z	Steven Joyner		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Steven Joyner
3988509942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246163222/original.jpeg	https://www.inaturalist.org/photos/246163222					2022-12-02T17:27:08Z	Wayne Longbottom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Wayne Longbottom
3988460237	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246487307/original.jpg	https://www.inaturalist.org/photos/246487307					2022-09-25T16:24:01Z	carolinekatz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carolinekatz
3986169375	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/245590475/original.jpg	https://www.inaturalist.org/photos/245590475					2022-11-28T22:20:12Z	austinbwood		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	austinbwood
3986053633	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/207976397/original.jpg	https://www.inaturalist.org/photos/207976397					2022-06-21T14:31:23Z	charlestina23		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	charlestina23
3985798647	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/244497465/original.jpg	https://www.inaturalist.org/photos/244497465					2022-11-16T11:38:00Z	Lynette Stark		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lynette Stark
3985765213	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/243846139/original.jpeg	https://www.inaturalist.org/photos/243846139					2022-11-17T22:51:06Z	Madison D.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Madison D.
3966747904	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242727309/original.jpg	https://www.inaturalist.org/photos/242727309					2022-11-11T00:26:14Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
3966741851	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242741775/original.jpg	https://www.inaturalist.org/photos/242741775					2022-11-11T02:26:18Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
3966741851	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242741784/original.jpg	https://www.inaturalist.org/photos/242741784					2022-11-11T02:26:18Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
3966735665	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242434423/original.jpeg	https://www.inaturalist.org/photos/242434423					2021-12-31T15:52:06Z	Emily Hjalmarson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily Hjalmarson
3966735665	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242434394/original.jpeg	https://www.inaturalist.org/photos/242434394					2021-12-31T15:52:00Z	Emily Hjalmarson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily Hjalmarson
3966735665	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242434358/original.jpeg	https://www.inaturalist.org/photos/242434358					2021-12-31T15:52:12Z	Emily Hjalmarson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily Hjalmarson
3966711859	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242729119/original.jpg	https://www.inaturalist.org/photos/242729119					2022-11-10T21:56:11Z	harrier		iNaturalist	http://creativecommons.org/licenses/by/4.0/	harrier
3966633860	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242712609/original.jpg	https://www.inaturalist.org/photos/242712609					2022-11-10T21:56:05Z	Larry Chen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Larry Chen
3966601900	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242827430/original.jpg	https://www.inaturalist.org/photos/242827430					2022-11-11T17:04:22Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
3966470987	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242866495/original.jpg	https://www.inaturalist.org/photos/242866495					2022-11-11T21:39:55Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
3966470987	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242868319/original.jpg	https://www.inaturalist.org/photos/242868319					2022-11-11T21:39:55Z	Max J. Ford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max J. Ford
3966469084	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/243071250/original.jpeg	https://www.inaturalist.org/photos/243071250					2022-11-13T02:53:42Z	sheilamp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sheilamp
3966469084	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/243071271/original.jpeg	https://www.inaturalist.org/photos/243071271					2022-11-12T22:22:12Z	sheilamp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sheilamp
3966469084	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/243071291/original.jpeg	https://www.inaturalist.org/photos/243071291					2022-11-12T22:03:30Z	sheilamp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sheilamp
3966390279	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/243314804/original.jpg	https://www.inaturalist.org/photos/243314804					2022-10-18T15:50:00Z	daphne_w		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	daphne_w
3963660348	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242263517/original.jpg	https://www.inaturalist.org/photos/242263517					2022-11-03T12:13:21Z	Anne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anne
3963660348	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242263523/original.jpg	https://www.inaturalist.org/photos/242263523					2022-11-03T12:13:21Z	Anne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anne
3963660348	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/242263506/original.jpg	https://www.inaturalist.org/photos/242263506					2022-11-03T12:13:21Z	Anne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anne
3963573349	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109897622/original.jpg	https://www.inaturalist.org/photos/109897622					2021-01-12T03:24:19Z	sixisnine		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sixisnine
3960972221	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240411189/original.jpg	https://www.inaturalist.org/photos/240411189					2022-10-29T19:32:38Z	Paula		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paula
3960972221	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/240411172/original.jpg	https://www.inaturalist.org/photos/240411172					2022-10-29T19:32:38Z	Paula		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paula
3947773045	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/238212310/original.jpg	https://www.inaturalist.org/photos/238212310					2022-10-18T17:27:04Z	CK Kelly		iNaturalist	http://creativecommons.org/licenses/by/4.0/	CK Kelly
3947773045	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/238212333/original.jpg	https://www.inaturalist.org/photos/238212333					2022-10-18T17:27:04Z	CK Kelly		iNaturalist	http://creativecommons.org/licenses/by/4.0/	CK Kelly
3947656493	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/237336740/original.jpg	https://www.inaturalist.org/photos/237336740					2022-10-15T12:02:05Z	abmohammad		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abmohammad
3923530704	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233157751/original.jpg	https://www.inaturalist.org/photos/233157751					2022-09-26T15:41:59Z	Steve Taylor		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Steve Taylor
3923258762	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233310783/original.jpg	https://www.inaturalist.org/photos/233310783					2022-09-24T23:59:48Z	luvdaisey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	luvdaisey
3915658906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232723543/original.jpg	https://www.inaturalist.org/photos/232723543					2022-09-25T01:21:28Z	pir8cowb0y		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pir8cowb0y
3915658906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232723523/original.jpg	https://www.inaturalist.org/photos/232723523					2022-09-25T01:21:28Z	pir8cowb0y		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pir8cowb0y
3915658906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/232723560/original.jpg	https://www.inaturalist.org/photos/232723560					2022-09-25T01:21:28Z	pir8cowb0y		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pir8cowb0y
3915443683	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/222066252/original.jpeg	https://www.inaturalist.org/photos/222066252					2022-08-12T23:52:14Z	lilgobbo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lilgobbo
3912327237	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/230300601/original.jpeg	https://www.inaturalist.org/photos/230300601					2022-09-14T01:42:24Z	wanderingeden		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wanderingeden
3912166278	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/230395465/original.png	https://www.inaturalist.org/photos/230395465					2022-08-12T12:33:00Z	dtsapalas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dtsapalas
3912166278	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/230395477/original.png	https://www.inaturalist.org/photos/230395477					2022-08-12T12:33:00Z	dtsapalas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dtsapalas
3902897668	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225013232/original.jpg	https://www.inaturalist.org/photos/225013232					2022-08-24T16:21:10Z	human_landfill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	human_landfill
