id,dataset_id,decimallongitude,decimallatitude,date_start,date_mid,date_end,date_year,scientificname,originalscientificname,minimumdepthinmeters,maximumdepthinmeters,depth,coordinateuncertaintyinmeters,flags,dropped,absence,shoredistance,bathymetry,sst,sss,marine,brackish,freshwater,terrestrial,taxonrank,aphiaid,redlist_category,superdomain,domain,kingdom,subkingdom,infrakingdom,phylum,phylum_division,subphylum_subdivision,subphylum,infraphylum,parvphylum,gigaclass,megaclass,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,series,species,subspecies,natio,variety,subvariety,forma,subforma,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,materialsampleid,occurrenceid,catalognumber,occurrenceremarks,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,othercatalognumbers,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,eventid,parenteventid,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,fieldnumber,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,minimumelevationinmeters,maximumelevationinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,geodeticdatum,coordinateprecision,pointradiusspatialfit,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationremarks,identificationqualifier,identificationverificationstatus,typestatus,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,specificepithet,infraspecificepithet,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
1bbbdf95-bdea-490d-acaf-e8f0e39996a1,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,7.5,,{},0,0,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87345.59036,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
de366824-1a54-43f5-b0a3-3dac7735f117,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-79.3833312988,25.4333305359,-177033600000,-177033600000,-177033600000,1964,Astrangia poculata,Astrangia poculata,796,796,796.0,,{},0,0,14396,845,27.37,36.14,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,80517.52235,,,,,1.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1964-05-23T12:00:00Z,,,,1964,5,23,,,,,,,,,,North Atlantic Ocean,,,Bahamas,,,,,"Straits Of Florida, Gun Cay, West Of",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
6ed1c683-1091-41cb-98e0-c4e3c4eda22c,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,7.5,,{},0,0,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87317.59008,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
c4f6c7d3-8ee4-49eb-9a06-c248c782623c,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-81.2083282471,29.7666702271,-177033600000,-177033600000,-177033600000,1964,Astrangia poculata,Astrangia poculata,39,39,39.0,,{},0,0,3907,17,23.5,36.17,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=7;,,,79710.51432,,,,,7.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1964-05-23T12:00:00Z,,,,1964,5,23,,,,,,,,,,North Atlantic Ocean,,,United States,,Florida,,,Off Saint Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
ab04250a-ccbf-4848-91dd-a80adc57658f,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-77.4066696167,33.53332901,366422400000,366422400000,366422400000,1981,Astrangia poculata,Astrangia poculata,28,28,28.0,,{},0,0,61463,29,23.59,36.17,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,71730.43585,,,Duke University For Minerals Management Service/Bureau of Land Management BLM/ MMS,,1.0,,,,,,,,,Alcohol (Ethanol),,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-08-12T12:00:00Z,,,,1981,8,12,,,818213,,,,,,,North Atlantic Ocean,,,United States,,,,,Off North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,1983-11-29,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
2a810954-003e-4fb6-bfd5-d374599f5716,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,7.5,,{},0,0,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87343.59034,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
2b00d5ec-79a7-48c2-bbca-577c48da60f8,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,7.5,,{},0,0,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87259.58950,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
f8e76d36-b4ee-4a5b-8418-37a2542a25b5,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-70.9122161865,41.5430603027,-2982182400000,-2982182400000,-2982182400000,1875,Astrangia poculata,Astrangia poculata,,,,,{NO_DEPTH},0,0,1376,11,12.38,31.36,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=5;,,,80425.52139,,,,,5.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1875-07-02T12:00:00Z,,,,1875,,,,,,,,,,,,North Atlantic Ocean,,,United States,,Massachusetts,,,Vineyard Sound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
96d7e822-12fc-4df0-8d0c-e9d5bf0a8466,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,7.5,,{},0,0,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87347.59038,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
6900f716-5de1-4f77-9f4e-07f72c9b4669,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-76.2372207642,37.2836112976,-1686268800000,-1686268800000,-1686268800000,1916,Astrangia poculata,Astrangia poculata,10.1,10.1,10.1,,{},0,0,4413,6,16.53,24.74,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=3;,,,80182.51891,,,,,3.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1916-07-26T12:00:00Z,,,,1916,7,26,,,,,,,,,,North Atlantic Ocean,,,United States,,,,,Chesapeake Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
fd8ad275-51ee-467e-b170-b0f1f2f0767f,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,7.5,,{},0,0,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87246.58937,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
b2bf547c-8517-4a53-bda4-104d9cd4d3fd,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,7.5,,{},0,0,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87255.58946,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
4ef27e49-dc6e-417b-9410-27dadb5bfced,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,7.5,,{},0,0,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87248.58939,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
b868182c-efaf-4967-8485-f31c4e3e3e4d,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-80.5749969482,31.8916702271,-944006400000,-944006400000,-944006400000,1940,Astrangia poculata,Astrangia poculata,15,15,15.0,,{},0,0,27868,15,22.46,35.53,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,78509.50299,,,,,1.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1940-02-02T12:00:00Z,,,,1940,2,2,,,,,,,,,,North Atlantic Ocean,,,United States,,Florida,,,Off NE Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
7253ee92-9698-4c75-9a26-f30031fe0cc5,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-82.1330032349,26.7670001984,-2708812800000,-2708812800000,-2708812800000,1884,Astrangia poculata,Astrangia poculata,4,4,4.0,,{},0,0,2616,2,25.2,36.14,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=10;,,,7411.45946,,,H. Hemphill,,10.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1884-02-29T12:00:00Z,,,,1884,2,,,,,,,,,,,North Atlantic Ocean,,,United States,,Florida,,,"Charlotte Harbor, Punta Rassa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
ecfc3573-1cbd-4463-9e53-c2ccc1726740,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-79.7750015259,31.1466693878,-175132800000,-175132800000,-175132800000,1964,Astrangia poculata,Astrangia poculata,254,254,254.0,,{},0,0,138038,226,25.85,36.15,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,79704.51425,,,,,1.0,,,,,,,,,Dry,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1964-06-14T12:00:00Z,,,,1964,6,14,,,,,,,,,,North Atlantic Ocean,,,United States,,Georgia,,,Off Brunswick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cairns, Stephen D.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
91a93af0-94e0-4332-9c31-90e4e91e1bbf,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,7.5,,{},0,0,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87330.59021,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
a9fd8b3e-f91b-4787-b586-7ba8a782ae49,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,7.5,,{},0,0,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87337.59028,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
a1bd8175-ac13-4f98-a953-d2b2e099cd54,89e23fc8-3f61-4480-9de3-358fe6eefe0b,-71.4111099243,41.4958305359,370656000000,370656000000,370656000000,1981,Astrangia poculata,Astrangia poculata,5,10,7.5,,{},0,0,553,13,12.71,31.23,1,,0,0,Species,157967,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Hexacorallia,,,,Scleractinia,,,,,Astrangiidae,,,,,Astrangia,,,,,Astrangia poculata,,,,,,,,,,,,,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",,,,,USNM,Invertebrate Zoology: Coelenterates,,,PreservedSpecimen,,,observedindividualcount=1;,,,87279.58970,,,E. Peters & H. Mccarty,,1.0,,,,,,,,,Alcohol (Ethanol); DRY,,,,"National Museum of Natural History, Smithsonian Institution",,,,,,,,,,,,,,,,1981-09-30T12:00:00Z,,,,1981,9,,,,,,,,,,,North Atlantic Ocean,,,United States,,Rhode Island,,,"Narragansett Bay, Dutch Island, SE Point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Peters, E. C.",,,,,,,,,urn:lsid:marinespecies.org:taxname:157967,,,,,,,,,,,,,,,,,(Ellis & Solander),,,,,
